Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Year,Month,Customer Lifetime Value
671,2023-08-27,CUST671,male,62,electronics,3,50.0,150.0,2023,8,150.0
672,2023-08-01,CUST672,female,34,beauty,2,50.0,100.0,2023,8,100.0
673,2023-02-01,CUST673,female,43,clothing,3,500.0,1500.0,2023,2,1500.0
674,2023-04-16,CUST674,female,38,clothing,1,300.0,300.0,2023,4,300.0
675,2023-08-04,CUST675,female,45,clothing,2,30.0,60.0,2023,8,60.0
676,2023-07-19,CUST676,male,63,electronics,3,500.0,1500.0,2023,7,1500.0
677,2023-10-27,CUST677,female,19,beauty,3,500.0,1500.0,2023,10,1500.0
678,2023-12-23,CUST678,female,60,electronics,3,300.0,900.0,2023,12,900.0
679,2023-01-11,CUST679,female,18,beauty,3,30.0,90.0,2023,1,90.0
680,2023-10-22,CUST680,female,53,clothing,3,300.0,900.0,2023,10,900.0
681,2023-07-14,CUST681,female,43,electronics,2,30.0,60.0,2023,7,60.0
682,2023-09-02,CUST682,male,46,beauty,4,300.0,1200.0,2023,9,1200.0
683,2023-01-04,CUST683,male,38,beauty,2,500.0,1000.0,2023,1,1000.0
684,2023-06-30,CUST684,female,28,clothing,2,500.0,1000.0,2023,6,1000.0
685,2023-06-02,CUST685,male,57,electronics,2,25.0,50.0,2023,6,50.0
686,2023-07-19,CUST686,female,28,electronics,4,50.0,200.0,2023,7,200.0
687,2023-08-03,CUST687,female,53,electronics,1,300.0,300.0,2023,8,300.0
688,2023-10-03,CUST688,male,56,clothing,4,25.0,100.0,2023,10,100.0
689,2023-10-07,CUST689,male,57,electronics,2,50.0,100.0,2023,10,100.0
690,2023-11-05,CUST690,female,52,clothing,3,300.0,900.0,2023,11,900.0
691,2023-04-23,CUST691,female,51,clothing,3,30.0,90.0,2023,4,90.0
692,2023-09-07,CUST692,female,64,clothing,2,50.0,100.0,2023,9,100.0
693,2023-04-23,CUST693,male,41,beauty,3,500.0,1500.0,2023,4,1500.0
694,2023-05-20,CUST694,female,39,electronics,2,25.0,50.0,2023,5,50.0
695,2023-08-12,CUST695,female,22,electronics,3,50.0,150.0,2023,8,150.0
696,2023-09-06,CUST696,female,50,clothing,4,50.0,200.0,2023,9,200.0
697,2023-01-15,CUST697,male,53,clothing,1,500.0,500.0,2023,1,500.0
698,2023-07-19,CUST698,female,64,electronics,1,300.0,300.0,2023,7,300.0
699,2023-06-22,CUST699,female,37,clothing,4,30.0,120.0,2023,6,120.0
700,2023-12-09,CUST700,male,36,electronics,4,500.0,2000.0,2023,12,2000.0
701,2023-12-14,CUST701,female,52,beauty,2,30.0,60.0,2023,12,60.0
702,2023-07-27,CUST702,female,60,clothing,2,300.0,600.0,2023,7,600.0
703,2023-03-26,CUST703,male,34,electronics,2,50.0,100.0,2023,3,100.0
704,2023-08-28,CUST704,female,62,clothing,3,30.0,90.0,2023,8,90.0
705,2023-03-07,CUST705,male,60,electronics,2,25.0,50.0,2023,3,50.0
706,2023-11-15,CUST706,male,51,electronics,4,25.0,100.0,2023,11,100.0
707,2023-10-01,CUST707,female,26,clothing,1,500.0,500.0,2023,10,500.0
708,2023-01-14,CUST708,female,43,beauty,3,300.0,900.0,2023,1,900.0
709,2023-07-21,CUST709,female,19,electronics,2,500.0,1000.0,2023,7,1000.0
710,2023-10-31,CUST710,female,26,electronics,3,500.0,1500.0,2023,10,1500.0
711,2023-10-16,CUST711,male,26,electronics,3,500.0,1500.0,2023,10,1500.0
712,2023-12-06,CUST712,female,57,beauty,2,25.0,50.0,2023,12,50.0
713,2023-01-14,CUST713,male,34,beauty,3,25.0,75.0,2023,1,75.0
714,2023-02-12,CUST714,female,18,clothing,1,500.0,500.0,2023,2,500.0
715,2023-11-26,CUST715,female,42,beauty,4,25.0,100.0,2023,11,100.0
716,2023-08-08,CUST716,female,60,clothing,4,300.0,1200.0,2023,8,1200.0
717,2023-03-11,CUST717,male,57,clothing,1,500.0,500.0,2023,3,500.0
718,2023-08-25,CUST718,female,59,beauty,3,25.0,75.0,2023,8,75.0
719,2023-04-04,CUST719,female,42,clothing,2,30.0,60.0,2023,4,60.0
720,2023-01-26,CUST720,female,56,beauty,3,500.0,1500.0,2023,1,1500.0
721,2023-05-14,CUST721,female,52,clothing,1,500.0,500.0,2023,5,500.0
722,2023-07-14,CUST722,male,20,beauty,3,300.0,900.0,2023,7,900.0
723,2023-06-17,CUST723,female,54,beauty,4,50.0,200.0,2023,6,200.0
724,2023-04-19,CUST724,male,61,clothing,3,50.0,150.0,2023,4,150.0
725,2023-08-21,CUST725,male,61,electronics,1,300.0,300.0,2023,8,300.0
726,2023-06-17,CUST726,male,47,clothing,4,300.0,1200.0,2023,6,1200.0
727,2023-06-22,CUST727,male,55,beauty,3,300.0,900.0,2023,6,900.0
728,2023-07-14,CUST728,male,51,electronics,3,50.0,150.0,2023,7,150.0
729,2023-05-23,CUST729,male,29,clothing,4,300.0,1200.0,2023,5,1200.0
730,2023-08-04,CUST730,female,36,clothing,2,25.0,50.0,2023,8,50.0
731,2023-05-10,CUST731,male,54,clothing,4,500.0,2000.0,2023,5,2000.0
732,2023-02-11,CUST732,male,61,electronics,2,500.0,1000.0,2023,2,1000.0
733,2023-08-29,CUST733,male,34,beauty,1,30.0,30.0,2023,8,30.0
734,2023-01-10,CUST734,female,27,clothing,1,30.0,30.0,2023,1,30.0
735,2023-10-04,CUST735,female,64,clothing,4,500.0,2000.0,2023,10,2000.0
736,2023-01-27,CUST736,male,29,clothing,4,25.0,100.0,2023,1,100.0
737,2023-06-29,CUST737,female,33,clothing,1,50.0,50.0,2023,6,50.0
738,2023-04-25,CUST738,male,41,clothing,2,50.0,100.0,2023,4,100.0
739,2023-11-29,CUST739,male,36,beauty,1,25.0,25.0,2023,11,25.0
740,2023-02-05,CUST740,female,25,beauty,4,50.0,200.0,2023,2,200.0
741,2023-11-30,CUST741,male,48,clothing,1,300.0,300.0,2023,11,300.0
742,2023-01-21,CUST742,female,38,electronics,4,500.0,2000.0,2023,1,2000.0
743,2023-01-16,CUST743,female,34,beauty,4,500.0,2000.0,2023,1,2000.0
744,2023-05-07,CUST744,male,40,electronics,1,25.0,25.0,2023,5,25.0
745,2023-04-13,CUST745,male,54,beauty,2,50.0,100.0,2023,4,100.0
746,2023-01-11,CUST746,female,33,clothing,3,30.0,90.0,2023,1,90.0
747,2023-11-15,CUST747,male,23,beauty,1,30.0,30.0,2023,11,30.0
748,2023-03-20,CUST748,male,25,clothing,3,50.0,150.0,2023,3,150.0
749,2023-05-03,CUST749,male,42,beauty,1,30.0,30.0,2023,5,30.0
750,2023-03-06,CUST750,female,35,clothing,3,25.0,75.0,2023,3,75.0
751,2023-08-31,CUST751,female,42,clothing,2,25.0,50.0,2023,8,50.0
752,2023-12-09,CUST752,male,29,clothing,2,50.0,100.0,2023,12,100.0
753,2023-02-28,CUST753,female,32,clothing,1,30.0,30.0,2023,2,30.0
754,2023-10-16,CUST754,female,43,electronics,4,25.0,100.0,2023,10,100.0
755,2023-04-22,CUST755,female,58,clothing,3,25.0,75.0,2023,4,75.0
756,2023-08-27,CUST756,female,62,electronics,4,300.0,1200.0,2023,8,1200.0
757,2023-12-25,CUST757,female,43,electronics,4,300.0,1200.0,2023,12,1200.0
758,2023-05-12,CUST758,male,64,clothing,4,25.0,100.0,2023,5,100.0
759,2023-07-08,CUST759,male,49,electronics,2,50.0,100.0,2023,7,100.0
760,2023-03-27,CUST760,male,27,beauty,1,500.0,500.0,2023,3,500.0
761,2023-11-07,CUST761,female,33,clothing,1,500.0,500.0,2023,11,500.0
762,2023-11-07,CUST762,female,24,electronics,2,25.0,50.0,2023,11,50.0
763,2023-02-28,CUST763,male,34,clothing,2,25.0,50.0,2023,2,50.0
764,2023-03-25,CUST764,female,40,clothing,1,25.0,25.0,2023,3,25.0
765,2023-06-09,CUST765,male,43,clothing,4,50.0,200.0,2023,6,200.0
766,2023-02-25,CUST766,male,38,electronics,3,300.0,900.0,2023,2,900.0
767,2023-10-24,CUST767,male,39,beauty,3,25.0,75.0,2023,10,75.0
768,2023-01-14,CUST768,female,24,beauty,3,25.0,75.0,2023,1,75.0
769,2023-06-09,CUST769,female,31,electronics,4,30.0,120.0,2023,6,120.0
770,2023-10-22,CUST770,male,32,clothing,1,50.0,50.0,2023,10,50.0
771,2023-12-13,CUST771,male,24,electronics,2,25.0,50.0,2023,12,50.0
772,2023-07-12,CUST772,male,26,electronics,1,30.0,30.0,2023,7,30.0
773,2023-07-23,CUST773,male,25,electronics,4,500.0,2000.0,2023,7,2000.0
774,2023-04-12,CUST774,female,40,clothing,2,25.0,50.0,2023,4,50.0
775,2023-02-08,CUST775,female,46,electronics,4,25.0,100.0,2023,2,100.0
776,2023-10-31,CUST776,male,35,clothing,3,30.0,90.0,2023,10,90.0
777,2023-12-20,CUST777,male,48,electronics,3,50.0,150.0,2023,12,150.0
778,2023-11-18,CUST778,female,47,beauty,4,25.0,100.0,2023,11,100.0
779,2023-05-05,CUST779,female,56,electronics,2,500.0,1000.0,2023,5,1000.0
780,2023-02-22,CUST780,male,52,electronics,2,25.0,50.0,2023,2,50.0
781,2023-12-23,CUST781,male,35,beauty,1,500.0,500.0,2023,12,500.0
782,2023-06-04,CUST782,male,59,clothing,3,300.0,900.0,2023,6,900.0
783,2023-12-17,CUST783,female,56,clothing,1,300.0,300.0,2023,12,300.0
784,2023-11-04,CUST784,female,34,electronics,1,500.0,500.0,2023,11,500.0
785,2023-03-03,CUST785,female,31,beauty,4,50.0,200.0,2023,3,200.0
786,2023-10-17,CUST786,male,48,clothing,4,25.0,100.0,2023,10,100.0
787,2023-01-22,CUST787,male,41,electronics,1,25.0,25.0,2023,1,25.0
788,2023-06-27,CUST788,female,52,beauty,3,300.0,900.0,2023,6,900.0
789,2023-09-30,CUST789,female,61,clothing,4,500.0,2000.0,2023,9,2000.0
790,2023-08-08,CUST790,male,62,clothing,1,25.0,25.0,2023,8,25.0
791,2023-12-05,CUST791,female,51,beauty,1,25.0,25.0,2023,12,25.0
792,2023-07-09,CUST792,female,20,beauty,1,50.0,50.0,2023,7,50.0
793,2023-02-05,CUST793,male,54,beauty,1,30.0,30.0,2023,2,30.0
794,2023-09-17,CUST794,female,60,beauty,1,300.0,300.0,2023,9,300.0
795,2023-11-28,CUST795,male,57,electronics,1,300.0,300.0,2023,11,300.0
796,2023-06-24,CUST796,male,43,beauty,4,30.0,120.0,2023,6,120.0
797,2023-01-07,CUST797,male,40,clothing,3,25.0,75.0,2023,1,75.0
798,2023-08-04,CUST798,male,61,clothing,1,50.0,50.0,2023,8,50.0
799,2023-09-08,CUST799,male,56,electronics,2,50.0,100.0,2023,9,100.0
800,2023-02-24,CUST800,male,32,clothing,4,300.0,1200.0,2023,2,1200.0
801,2023-08-10,CUST801,male,21,clothing,4,50.0,200.0,2023,8,200.0
802,2023-07-05,CUST802,female,46,beauty,1,30.0,30.0,2023,7,30.0
803,2023-11-22,CUST803,male,39,clothing,4,25.0,100.0,2023,11,100.0
804,2023-08-24,CUST804,male,42,electronics,1,30.0,30.0,2023,8,30.0
805,2023-12-29,CUST805,female,30,beauty,3,500.0,1500.0,2023,12,1500.0
806,2023-03-20,CUST806,female,35,beauty,3,300.0,900.0,2023,3,900.0
807,2023-08-11,CUST807,female,50,electronics,4,50.0,200.0,2023,8,200.0
808,2023-04-01,CUST808,male,33,beauty,4,500.0,2000.0,2023,4,2000.0
809,2023-09-25,CUST809,female,62,beauty,2,50.0,100.0,2023,9,100.0
810,2023-11-30,CUST810,male,59,electronics,4,25.0,100.0,2023,11,100.0
811,2023-05-19,CUST811,male,61,beauty,2,25.0,50.0,2023,5,50.0
812,2023-11-12,CUST812,male,19,electronics,3,25.0,75.0,2023,11,75.0
813,2023-10-03,CUST813,male,52,electronics,3,50.0,150.0,2023,10,150.0
814,2023-09-05,CUST814,female,59,clothing,1,500.0,500.0,2023,9,500.0
815,2023-08-27,CUST815,female,51,clothing,3,25.0,75.0,2023,8,75.0
816,2023-08-12,CUST816,male,47,beauty,2,500.0,1000.0,2023,8,1000.0
817,2023-10-31,CUST817,male,30,beauty,4,50.0,200.0,2023,10,200.0
818,2023-05-18,CUST818,male,30,electronics,1,500.0,500.0,2023,5,500.0
819,2023-06-15,CUST819,female,35,beauty,2,50.0,100.0,2023,6,100.0
820,2023-05-06,CUST820,male,49,electronics,4,50.0,200.0,2023,5,200.0
821,2023-02-14,CUST821,male,49,electronics,1,300.0,300.0,2023,2,300.0
822,2023-05-23,CUST822,female,52,beauty,3,50.0,150.0,2023,5,150.0
823,2023-08-19,CUST823,female,56,electronics,2,50.0,100.0,2023,8,100.0
824,2023-05-05,CUST824,male,63,clothing,4,30.0,120.0,2023,5,120.0
825,2023-08-26,CUST825,female,46,beauty,1,25.0,25.0,2023,8,25.0
826,2023-10-19,CUST826,female,46,clothing,1,300.0,300.0,2023,10,300.0
827,2023-11-09,CUST827,male,61,beauty,3,300.0,900.0,2023,11,900.0
828,2023-12-09,CUST828,female,33,electronics,4,300.0,1200.0,2023,12,1200.0
829,2023-07-14,CUST829,male,61,beauty,3,30.0,90.0,2023,7,90.0
830,2023-06-22,CUST830,female,64,clothing,3,50.0,150.0,2023,6,150.0
831,2023-01-15,CUST831,male,27,electronics,4,25.0,100.0,2023,1,100.0
832,2023-09-11,CUST832,male,47,beauty,4,500.0,2000.0,2023,9,2000.0
833,2023-06-16,CUST833,male,42,beauty,4,50.0,200.0,2023,6,200.0
834,2023-04-04,CUST834,female,56,beauty,2,30.0,60.0,2023,4,60.0
835,2023-09-07,CUST835,male,37,clothing,4,50.0,200.0,2023,9,200.0
836,2023-04-19,CUST836,female,22,clothing,1,50.0,50.0,2023,4,50.0
837,2023-07-01,CUST837,male,18,beauty,3,30.0,90.0,2023,7,90.0
838,2023-05-13,CUST838,male,47,electronics,2,300.0,600.0,2023,5,600.0
839,2023-06-24,CUST839,female,20,electronics,4,300.0,1200.0,2023,6,1200.0
840,2023-05-24,CUST840,male,62,clothing,2,25.0,50.0,2023,5,50.0
841,2023-11-02,CUST841,male,31,electronics,4,25.0,100.0,2023,11,100.0
842,2023-12-26,CUST842,female,47,clothing,2,300.0,600.0,2023,12,600.0
843,2023-05-22,CUST843,male,21,beauty,3,500.0,1500.0,2023,5,1500.0
844,2023-10-12,CUST844,male,35,clothing,3,50.0,150.0,2023,10,150.0
845,2023-01-06,CUST845,male,54,clothing,1,500.0,500.0,2023,1,500.0
846,2023-09-22,CUST846,male,42,beauty,1,50.0,50.0,2023,9,50.0
847,2023-04-08,CUST847,female,18,electronics,4,300.0,1200.0,2023,4,1200.0
848,2023-02-13,CUST848,female,63,clothing,3,25.0,75.0,2023,2,75.0
849,2023-05-04,CUST849,male,32,clothing,2,25.0,50.0,2023,5,50.0
850,2023-07-28,CUST850,female,26,beauty,2,500.0,1000.0,2023,7,1000.0
851,2023-09-08,CUST851,male,32,electronics,2,25.0,50.0,2023,9,50.0
852,2023-10-12,CUST852,female,41,clothing,1,300.0,300.0,2023,10,300.0
853,2023-05-04,CUST853,male,21,beauty,2,500.0,1000.0,2023,5,1000.0
854,2023-12-20,CUST854,male,29,clothing,1,50.0,50.0,2023,12,50.0
855,2023-09-01,CUST855,male,54,beauty,1,25.0,25.0,2023,9,25.0
856,2023-11-27,CUST856,male,54,electronics,4,30.0,120.0,2023,11,120.0
857,2023-12-31,CUST857,male,60,electronics,2,25.0,50.0,2023,12,50.0
858,2023-09-09,CUST858,male,23,electronics,2,50.0,100.0,2023,9,100.0
859,2023-08-18,CUST859,female,56,electronics,3,500.0,1500.0,2023,8,1500.0
860,2023-01-09,CUST860,male,63,clothing,4,50.0,200.0,2023,1,200.0
861,2023-02-17,CUST861,female,41,clothing,3,30.0,90.0,2023,2,90.0
862,2023-05-31,CUST862,male,28,electronics,4,300.0,1200.0,2023,5,1200.0
863,2023-04-24,CUST863,female,30,electronics,2,25.0,50.0,2023,4,50.0
864,2023-07-27,CUST864,female,51,electronics,1,500.0,500.0,2023,7,500.0
865,2023-12-21,CUST865,female,42,clothing,1,300.0,300.0,2023,12,300.0
866,2023-05-05,CUST866,male,24,electronics,1,50.0,50.0,2023,5,50.0
867,2023-06-06,CUST867,male,21,electronics,1,500.0,500.0,2023,6,500.0
868,2023-12-06,CUST868,female,25,electronics,1,300.0,300.0,2023,12,300.0
869,2023-10-25,CUST869,male,37,beauty,3,500.0,1500.0,2023,10,1500.0
870,2023-07-08,CUST870,female,46,electronics,4,30.0,120.0,2023,7,120.0
871,2023-08-31,CUST871,male,62,beauty,2,30.0,60.0,2023,8,60.0
872,2023-10-11,CUST872,female,63,beauty,3,25.0,75.0,2023,10,75.0
873,2023-09-29,CUST873,female,27,electronics,4,25.0,100.0,2023,9,100.0
874,2023-06-26,CUST874,male,60,beauty,1,30.0,30.0,2023,6,30.0
875,2023-08-06,CUST875,female,51,electronics,4,500.0,2000.0,2023,8,2000.0
876,2023-10-09,CUST876,male,43,clothing,4,30.0,120.0,2023,10,120.0
877,2023-06-19,CUST877,female,58,clothing,1,25.0,25.0,2023,6,25.0
878,2023-06-30,CUST878,female,20,clothing,1,30.0,30.0,2023,6,30.0
879,2023-12-26,CUST879,male,23,clothing,1,30.0,30.0,2023,12,30.0
880,2023-08-21,CUST880,male,22,beauty,2,500.0,1000.0,2023,8,1000.0
881,2023-05-19,CUST881,male,22,electronics,1,300.0,300.0,2023,5,300.0
882,2023-06-06,CUST882,female,64,electronics,2,25.0,50.0,2023,6,50.0
883,2023-05-09,CUST883,male,40,electronics,1,500.0,500.0,2023,5,500.0
884,2023-04-29,CUST884,female,26,clothing,2,30.0,60.0,2023,4,60.0
885,2023-03-03,CUST885,female,52,clothing,4,30.0,120.0,2023,3,120.0
886,2023-04-09,CUST886,male,37,electronics,3,300.0,900.0,2023,4,900.0
887,2023-06-11,CUST887,male,59,clothing,4,25.0,100.0,2023,6,100.0
888,2023-03-03,CUST888,female,52,electronics,4,25.0,100.0,2023,3,100.0
889,2023-10-02,CUST889,female,35,electronics,1,50.0,50.0,2023,10,50.0
890,2023-12-20,CUST890,male,34,electronics,2,25.0,50.0,2023,12,50.0
891,2023-04-05,CUST891,male,41,electronics,3,300.0,900.0,2023,4,900.0
892,2023-04-09,CUST892,male,20,electronics,1,50.0,50.0,2023,4,50.0
893,2023-04-21,CUST893,male,49,electronics,1,50.0,50.0,2023,4,50.0
894,2023-09-05,CUST894,male,52,electronics,1,30.0,30.0,2023,9,30.0
895,2023-05-22,CUST895,female,55,clothing,4,30.0,120.0,2023,5,120.0
896,2023-10-29,CUST896,female,30,electronics,2,25.0,50.0,2023,10,50.0
897,2023-09-26,CUST897,female,64,electronics,2,50.0,100.0,2023,9,100.0
898,2023-11-02,CUST898,female,42,clothing,3,30.0,90.0,2023,11,90.0
899,2023-05-25,CUST899,male,26,clothing,2,300.0,600.0,2023,5,600.0
900,2023-02-21,CUST900,male,21,clothing,2,30.0,60.0,2023,2,60.0
901,2023-04-10,CUST901,male,31,electronics,1,30.0,30.0,2023,4,30.0
902,2023-06-01,CUST902,female,54,beauty,1,50.0,50.0,2023,6,50.0
903,2023-04-27,CUST903,female,51,beauty,4,50.0,200.0,2023,4,200.0
904,2023-07-04,CUST904,male,28,clothing,1,500.0,500.0,2023,7,500.0
905,2023-04-02,CUST905,male,58,beauty,1,300.0,300.0,2023,4,300.0
906,2023-06-04,CUST906,female,20,clothing,1,50.0,50.0,2023,6,50.0
907,2023-01-08,CUST907,female,45,electronics,1,25.0,25.0,2023,1,25.0
908,2023-12-29,CUST908,male,46,beauty,4,300.0,1200.0,2023,12,1200.0
909,2023-10-01,CUST909,male,26,electronics,1,300.0,300.0,2023,10,300.0
910,2023-03-06,CUST910,female,20,beauty,3,50.0,150.0,2023,3,150.0
911,2023-05-21,CUST911,male,42,electronics,3,300.0,900.0,2023,5,900.0
912,2023-01-24,CUST912,male,51,beauty,3,50.0,150.0,2023,1,150.0
913,2023-01-28,CUST913,male,29,electronics,3,30.0,90.0,2023,1,90.0
914,2023-10-11,CUST914,female,59,electronics,1,500.0,500.0,2023,10,500.0
915,2023-05-30,CUST915,female,26,beauty,3,30.0,90.0,2023,5,90.0
916,2023-12-24,CUST916,female,32,electronics,1,50.0,50.0,2023,12,50.0
917,2023-03-06,CUST917,female,57,electronics,4,50.0,200.0,2023,3,200.0
918,2023-11-23,CUST918,female,42,electronics,3,30.0,90.0,2023,11,90.0
919,2023-09-09,CUST919,female,22,beauty,2,25.0,50.0,2023,9,50.0
920,2023-02-22,CUST920,female,28,beauty,3,25.0,75.0,2023,2,75.0
921,2023-01-07,CUST921,male,51,electronics,3,25.0,75.0,2023,1,75.0
922,2023-10-21,CUST922,male,41,electronics,1,50.0,50.0,2023,10,50.0
923,2023-05-26,CUST923,male,32,beauty,3,300.0,900.0,2023,5,900.0
924,2023-08-29,CUST924,male,55,beauty,2,50.0,100.0,2023,8,100.0
925,2023-09-03,CUST925,male,25,electronics,1,300.0,300.0,2023,9,300.0
926,2023-08-14,CUST926,male,22,electronics,1,30.0,30.0,2023,8,30.0
927,2023-06-24,CUST927,male,43,electronics,4,500.0,2000.0,2023,6,2000.0
928,2023-04-05,CUST928,female,35,clothing,4,300.0,1200.0,2023,4,1200.0
929,2023-01-27,CUST929,female,23,beauty,3,25.0,75.0,2023,1,75.0
930,2023-05-10,CUST930,male,54,clothing,4,50.0,200.0,2023,5,200.0
931,2023-09-02,CUST931,male,30,beauty,4,30.0,120.0,2023,9,120.0
932,2023-02-28,CUST932,female,45,beauty,4,25.0,100.0,2023,2,100.0
933,2023-02-03,CUST933,male,22,beauty,1,30.0,30.0,2023,2,30.0
934,2023-07-25,CUST934,male,30,beauty,1,500.0,500.0,2023,7,500.0
935,2023-09-09,CUST935,female,34,beauty,1,50.0,50.0,2023,9,50.0
936,2023-02-07,CUST936,male,57,beauty,4,50.0,200.0,2023,2,200.0
937,2023-10-23,CUST937,female,62,beauty,1,500.0,500.0,2023,10,500.0
938,2023-11-19,CUST938,male,49,clothing,4,50.0,200.0,2023,11,200.0
939,2023-12-18,CUST939,female,46,electronics,1,300.0,300.0,2023,12,300.0
940,2023-01-28,CUST940,female,20,electronics,1,30.0,30.0,2023,1,30.0
941,2023-03-19,CUST941,female,57,clothing,2,25.0,50.0,2023,3,50.0
942,2023-03-18,CUST942,male,51,clothing,3,500.0,1500.0,2023,3,1500.0
943,2023-10-16,CUST943,female,57,clothing,4,300.0,1200.0,2023,10,1200.0
944,2023-06-05,CUST944,male,44,clothing,2,25.0,50.0,2023,6,50.0
945,2023-02-13,CUST945,male,30,beauty,1,25.0,25.0,2023,2,25.0
946,2023-05-08,CUST946,male,62,electronics,4,500.0,2000.0,2023,5,2000.0
947,2023-03-02,CUST947,male,50,beauty,1,300.0,300.0,2023,3,300.0
948,2023-10-13,CUST948,female,23,electronics,3,25.0,75.0,2023,10,75.0
949,2023-08-02,CUST949,female,41,electronics,2,25.0,50.0,2023,8,50.0
950,2023-11-07,CUST950,male,36,clothing,3,300.0,900.0,2023,11,900.0
951,2023-11-02,CUST951,male,33,beauty,2,50.0,100.0,2023,11,100.0
952,2023-11-13,CUST952,female,57,clothing,1,25.0,25.0,2023,11,25.0
953,2023-04-26,CUST953,male,45,beauty,3,30.0,90.0,2023,4,90.0
954,2023-09-25,CUST954,female,50,electronics,3,300.0,900.0,2023,9,900.0
955,2023-07-14,CUST955,male,58,clothing,1,25.0,25.0,2023,7,25.0
956,2023-08-19,CUST956,male,30,clothing,3,500.0,1500.0,2023,8,1500.0
957,2023-08-15,CUST957,female,60,electronics,4,30.0,120.0,2023,8,120.0
958,2023-06-02,CUST958,male,62,electronics,2,25.0,50.0,2023,6,50.0
959,2023-10-29,CUST959,female,42,electronics,2,30.0,60.0,2023,10,60.0
960,2023-08-08,CUST960,male,59,clothing,2,30.0,60.0,2023,8,60.0
961,2023-06-06,CUST961,male,53,beauty,4,50.0,200.0,2023,6,200.0
962,2023-10-19,CUST962,male,44,clothing,2,30.0,60.0,2023,10,60.0
963,2023-11-14,CUST963,female,55,beauty,1,50.0,50.0,2023,11,50.0
964,2023-01-31,CUST964,male,24,clothing,3,300.0,900.0,2023,1,900.0
965,2023-11-09,CUST965,male,22,clothing,4,50.0,200.0,2023,11,200.0
966,2023-02-20,CUST966,male,60,electronics,2,500.0,1000.0,2023,2,1000.0
967,2023-04-17,CUST967,male,62,beauty,1,25.0,25.0,2023,4,25.0
968,2023-11-17,CUST968,female,48,clothing,3,300.0,900.0,2023,11,900.0
969,2023-04-19,CUST969,female,40,clothing,3,300.0,900.0,2023,4,900.0
970,2023-05-16,CUST970,male,59,electronics,4,500.0,2000.0,2023,5,2000.0
971,2023-12-05,CUST971,female,27,electronics,4,50.0,200.0,2023,12,200.0
972,2023-02-11,CUST972,male,49,beauty,4,25.0,100.0,2023,2,100.0
973,2023-03-22,CUST973,male,60,clothing,1,50.0,50.0,2023,3,50.0
974,2023-05-03,CUST974,male,47,beauty,1,30.0,30.0,2023,5,30.0
975,2023-03-30,CUST975,female,56,clothing,4,50.0,200.0,2023,3,200.0
976,2023-10-10,CUST976,female,48,beauty,2,300.0,600.0,2023,10,600.0
977,2023-02-08,CUST977,female,35,electronics,3,25.0,75.0,2023,2,75.0
978,2023-03-22,CUST978,female,53,clothing,3,50.0,150.0,2023,3,150.0
979,2023-01-02,CUST979,female,19,beauty,1,25.0,25.0,2023,1,25.0
980,2023-07-29,CUST980,female,31,electronics,3,25.0,75.0,2023,7,75.0
981,2023-08-19,CUST981,female,30,electronics,2,30.0,60.0,2023,8,60.0
982,2023-12-19,CUST982,female,46,beauty,3,30.0,90.0,2023,12,90.0
983,2023-11-01,CUST983,female,29,clothing,1,300.0,300.0,2023,11,300.0
984,2023-08-29,CUST984,male,56,clothing,1,500.0,500.0,2023,8,500.0
985,2023-05-30,CUST985,female,19,electronics,2,25.0,50.0,2023,5,50.0
986,2023-01-17,CUST986,female,49,clothing,2,500.0,1000.0,2023,1,1000.0
987,2023-04-29,CUST987,female,30,clothing,3,300.0,900.0,2023,4,900.0
988,2023-05-28,CUST988,female,63,clothing,3,25.0,75.0,2023,5,75.0
989,2023-12-28,CUST989,female,44,electronics,1,25.0,25.0,2023,12,25.0
990,2023-05-25,CUST990,female,58,beauty,2,500.0,1000.0,2023,5,1000.0
991,2023-12-26,CUST991,female,34,clothing,2,50.0,100.0,2023,12,100.0
992,2023-08-21,CUST992,female,57,electronics,2,30.0,60.0,2023,8,60.0
993,2023-02-06,CUST993,female,48,electronics,3,50.0,150.0,2023,2,150.0
994,2023-12-18,CUST994,female,51,beauty,2,500.0,1000.0,2023,12,1000.0
995,2023-04-30,CUST995,female,41,clothing,1,30.0,30.0,2023,4,30.0
996,2023-05-16,CUST996,male,62,clothing,1,50.0,50.0,2023,5,50.0
997,2023-11-17,CUST997,male,52,beauty,3,30.0,90.0,2023,11,90.0
998,2023-10-29,CUST998,female,23,beauty,4,25.0,100.0,2023,10,100.0
999,2023-12-05,CUST999,female,36,electronics,3,50.0,150.0,2023,12,150.0
1000,2023-04-12,CUST1000,male,47,electronics,4,30.0,120.0,2023,4,120.0
